tool,specie,mrd,depth,batch,precision,recall,f1score
Confindr,staph,0.02,120,7,0.5613901572805682,0.875,0.6802861984560347
Confindr,staph,0.02,120,8,0.5601346644996517,0.9125000000000001,0.6923214445338339
Confindr,staph,0.02,120,9,0.5465753424657533,0.9,0.6785840707964602
Confindr,staph,0.02,120,10,0.5450819672131147,0.9,0.6778642149929279
Confindr,staph,0.02,170,1,0.20666666666666667,0.275,0.23478260869565215
Confindr,staph,0.02,170,2,0.31253918495297806,0.5125,0.3838375466224616
Confindr,staph,0.02,170,3,0.3797043010752688,0.7124999999999999,0.49019607843137253
Confindr,staph,0.02,170,4,0.40885416666666663,0.8,0.5354869950193691
Confindr,staph,0.02,170,5,0.42647058823529416,0.8500000000000001,0.5612134344528712
Confindr,staph,0.02,170,6,0.43,0.9,0.5785714285714286
Confindr,staph,0.02,170,7,0.42127337733773373,0.8875,0.5678191489361701
Confindr,staph,0.02,170,8,0.41155115511551155,0.8875,0.5596669750231267
Confindr,staph,0.02,170,9,0.41866028708133973,0.9,0.5693376333416026
Confindr,staph,0.02,170,10,0.42556701030927835,0.9,0.5758172008886069
Confindr,staph,0.02,220,1,0.22446236559139787,0.2125,0.21697626418988647
Confindr,staph,0.02,220,2,0.3152762730227519,0.375,0.3359562093739309
Confindr,staph,0.02,220,3,0.4302721088435374,0.6625000000000001,0.5130482058716926
Confindr,staph,0.02,220,4,0.5087970540098199,0.8625,0.6273523685918234
Confindr,staph,0.02,220,5,0.5005659309564233,0.8875,0.6315014339973646
Confindr,staph,0.02,220,6,0.5093378607809846,0.9,0.64181071234788
Confindr,staph,0.02,220,7,0.5135593220338983,0.9125000000000001,0.6506604506604508
Confindr,staph,0.02,220,8,0.5105805243445694,0.9125000000000001,0.6490697674418604
Confindr,staph,0.02,220,9,0.5152298850574712,0.9125000000000001,0.6534645669291339
Confindr,staph,0.02,220,10,0.500827205882353,0.9125000000000001,0.6437692307692308
Confindr,staph,0.03,120,1,0.24924924924924924,0.125,0.16390506045678463
Confindr,staph,0.03,120,2,0.325,0.275,0.2972222222222222
Confindr,staph,0.03,120,3,0.43297101449275366,0.42500000000000004,0.42747858017135865
Confindr,staph,0.03,120,4,0.48639455782312924,0.5375,0.5100027404768429
Confindr,staph,0.03,120,5,0.5793650793650793,0.7625,0.653912050256996
Confindr,staph,0.03,120,6,0.5835185773261353,0.8125,0.6740788484262542
Confindr,staph,0.03,120,7,0.6046195652173914,0.8625,0.7052752293577982
Confindr,staph,0.03,120,8,0.6034621578099839,0.9125000000000001,0.7238922506343939
Confindr,staph,0.03,120,9,0.5861344537815126,0.9,0.7083333333333334
Confindr,staph,0.03,120,10,0.5804953560371517,0.9,0.70446735395189
Confindr,staph,0.03,170,1,0.43285714285714283,0.1625,0.2344729344729345
Confindr,staph,0.03,170,2,0.4639423076923077,0.2,0.2775974025974026
Confindr,staph,0.03,170,3,0.6321510297482837,0.4375,0.5097680097680097
Confindr,staph,0.03,170,4,0.6348684210526316,0.5375,0.5811965811965811
Confindr,staph,0.03,170,5,0.7232142857142857,0.7875,0.74375
Confindr,staph,0.03,170,6,0.7376215738284704,0.8625,0.7875226039783001
Confindr,staph,0.03,170,7,0.7300944669365722,0.85,0.7785462612553831
Confindr,staph,0.03,170,8,0.7320175438596491,0.8625,0.7858247422680412
Confindr,staph,0.03,170,9,0.7173215717722534,0.8875,0.789033685763462
Confindr,staph,0.03,170,10,0.719435736677116,0.9,0.7959183673469388
Confindr,staph,0.03,220,1,0.45129870129870125,0.0875,0.14378860672614963
Confindr,staph,0.03,220,2,0.481060606060606,0.15000000000000002,0.22766749379652607
Confindr,staph,0.03,220,3,0.5726495726495726,0.375,0.45318860244233383
Confindr,staph,0.03,220,4,0.7549759780370624,0.7,0.718795531811559
Confindr,staph,0.03,220,5,0.7731481481481481,0.8374999999999999,0.7959126539753639
Confindr,staph,0.03,220,6,0.7598684210526316,0.8625,0.8004807692307692
Confindr,staph,0.03,220,7,0.754813863928113,0.9,0.8155784650630011
Confindr,staph,0.03,220,8,0.744360902255639,0.9,0.8101584108624591
Confindr,staph,0.03,220,9,0.744360902255639,0.9,0.8101584108624591
Confindr,staph,0.03,220,10,0.7516611295681064,0.9125000000000001,0.8207831325301205
Confindr,staph,0.04,120,1,0.5263157894736842,0.037500000000000006,0.0645682001614205
Confindr,staph,0.04,120,2,0.55,0.175,0.2641025641025641
Confindr,staph,0.04,120,3,0.5714285714285714,0.2,0.294463346736777
Confindr,staph,0.04,120,4,0.6083916083916083,0.35,0.44379276637341153
Confindr,staph,0.04,120,5,0.7329545454545454,0.675,0.6984126984126984
Confindr,staph,0.04,120,6,0.7375,0.6875,0.7065359477124182
Confindr,staph,0.04,120,7,0.7607442348008386,0.825,0.7842388228636107
Confindr,staph,0.04,120,8,0.7647727272727273,0.8875,0.8164473684210526
Confindr,staph,0.04,120,9,0.7522727272727272,0.875,0.8039473684210525
Confindr,staph,0.04,120,10,0.7601626016260162,0.8875,0.8150774888363541
Confindr,staph,0.04,170,1,0.5,0.0625,0.1111111111111111
Confindr,staph,0.04,170,2,0.5277777777777778,0.125,0.20091484869809992
Confindr,staph,0.04,170,3,0.6136363636363636,0.2375,0.3399044205495818
Confindr,staph,0.04,170,4,0.625,0.375,0.46875
Confindr,staph,0.04,170,5,0.7590744101633394,0.6125,0.6750278706800447
Confindr,staph,0.04,170,6,0.7877551020408163,0.8,0.7883146067415732
Confindr,staph,0.04,170,7,0.7873315363881401,0.8375,0.803010752688172
Confindr,staph,0.04,170,8,0.7959979209979211,0.8625,0.8219932241671373
Confindr,staph,0.04,170,9,0.7852564102564104,0.875,0.82347275729224
Confindr,staph,0.04,170,10,0.7740384615384616,0.875,0.8179347826086957
Confindr,staph,0.04,220,1,0.5,0.025,0.047619047619047616
Confindr,staph,0.04,220,2,0.5,0.0625,0.1111111111111111
Confindr,staph,0.04,220,3,0.5555555555555556,0.25,0.3448275862068965
Confindr,staph,0.04,220,4,0.6178451178451179,0.4,0.4848338950409244
Confindr,staph,0.04,220,5,0.7455197132616487,0.6125,0.6716085989621942
Confindr,staph,0.04,220,6,0.7922794117647058,0.7875,0.7793040293040293
Confindr,staph,0.04,220,7,0.7850678733031675,0.8625,0.8183335651690082
Confindr,staph,0.04,220,8,0.7884615384615385,0.875,0.82526141992295
Confindr,staph,0.04,220,9,0.7917271407837445,0.8875,0.8320402885531509
Confindr,staph,0.04,220,10,0.7948717948717949,0.9,0.8386749259359009
Confindr,staph,0.05,120,1,0.5,0.0125,0.02439024390243903
Confindr,staph,0.05,120,2,0.5333333333333333,0.09999999999999999,0.16711798839458414
Confindr,staph,0.05,120,3,0.5333333333333333,0.17500000000000002,0.2634648370497427
Confindr,staph,0.05,120,4,0.6,0.2125,0.31380471380471375
Confindr,staph,0.05,120,5,0.7057692307692308,0.425,0.5287878787878787
Confindr,staph,0.05,120,6,0.7,0.47500000000000003,0.5631336405529954
Confindr,staph,0.05,120,7,0.8052475979305247,0.7375,0.7676306443429731
Confindr,staph,0.05,120,8,0.8223684210526316,0.8374999999999999,0.8287545787545787
Confindr,staph,0.05,120,9,0.8163322185061316,0.8625,0.8373564910214896
Confindr,staph,0.05,120,10,0.8163322185061316,0.8625,0.8373564910214896
Confindr,staph,0.05,170,1,0.5,0.025,0.047619047619047616
Confindr,staph,0.05,170,2,0.5,0.0375,0.06976744186046512
Confindr,staph,0.05,170,3,0.5357142857142857,0.1375,0.21851851851851853
Confindr,staph,0.05,170,4,0.5882352941176471,0.25,0.3508771929824561
Confindr,staph,0.05,170,5,0.6378947368421053,0.375,0.4709256844850065
Confindr,staph,0.05,170,6,0.7926944971537002,0.6375,0.7063189950513895
Confindr,staph,0.05,170,7,0.7945884146341464,0.7124999999999999,0.7484567901234568
Confindr,staph,0.05,170,8,0.8170289855072463,0.825,0.8179314565483475
Confindr,staph,0.05,170,9,0.8182831661092531,0.8625,0.8383868118928466
Confindr,staph,0.05,170,10,0.8182831661092531,0.8625,0.8383868118928466
Confindr,staph,0.05,220,1,0.5,0.025,0.047619047619047616
Confindr,staph,0.05,220,2,0.5,0.025,0.047619047619047616
Confindr,staph,0.05,220,3,0.5357142857142857,0.17500000000000002,0.2638015373864431
Confindr,staph,0.05,220,4,0.59375,0.3,0.3978337236533958
Confindr,staph,0.05,220,5,0.655,0.38749999999999996,0.48589743589743584
Confindr,staph,0.05,220,6,0.7314814814814814,0.48750000000000004,0.5850293984622343
Confindr,staph,0.05,220,7,0.7690972222222222,0.6625,0.7112573099415205
Confindr,staph,0.05,220,8,0.8182110682110681,0.8,0.8082039911308204
Confindr,staph,0.05,220,9,0.8353863381858903,0.875,0.8523430592396111
Confindr,staph,0.05,220,10,0.8460246360582306,0.8875,0.8638373121131742
